unique_id,city,state,contact_title,category,PRMKTS,EQMKTS,RAMKTS,MMKTS,has_facebook,has_twitter,degree_connected,revenue,headcount
FQMIPGEL,New York,NY,,Insurance,0.4850429576103727,0.4545989532967871,0.5032421472496467,0.48096135271893553,False,False,3.0,4430000,261
STEFWKCP,Las Vegas,NV,Data Scientist,Automotive,0.7869644723005487,0.45398522945964437,0.5148856598155389,0.5852784538585772,False,False,3.0,5361000,290
CVWIAUEK,Phoenix,AZ,Engineer,Hardware,0.4664722177870586,0.387280276776674,0.559567406526368,0.47110663369670025,False,True,3.0,5567000,320
LKWSOBIT,Denver,CO,Manager,Software,0.6186306331300355,0.674051889707515,0.5170878975066818,0.6032568067814108,False,False,2.0,4664000,243
LCDWOVZX,Las Vegas,NV,Engineer,Automotive,0.608469086221089,0.3341508671754162,0.5033517894444903,0.4819905809469985,True,True,2.0,4731000,244
LQDPGKJT,Boston,MA,,Insurance,0.601015899186568,0.6237029907435817,0.6257978227464971,0.616838904225549,True,False,2.0,1562000,343
LHGUQKWN,Phoenix,AZ,Data Scientist,Finance,0.39121334766791166,0.6220972871247632,0.9498732993051995,0.6543946446992914,True,False,1.0,152000,305
MEJHQBRV,Las Vegas,NV,Owner,Restaurant,0.464083308516344,0.34786691362295147,0.2577405038817415,0.3565635753403457,True,True,2.0,6213000,72
DLHNCBXR,Denver,CO,Sales,Insurance,0.4189132709303023,0.5748206945263669,0.5440238483699539,0.5125859379422076,True,False,2.0,4075000,293
XGHLIFBR,San Jose,CA,Data Scientist,Software,0.42908332101179336,0.26819521828516246,0.5252214449402715,0.40749999474574244,True,True,3.0,6226000,309
XNSBTUYK,New York,NY,Engineer,Insurance,0.40650092438126184,0.4191677855068907,0.5890416627972012,0.4715701242284512,False,False,2.0,3308000,344
WGDETBKV,Boston,MA,CMO,Insurance,0.46867491185311205,0.5111702985934887,0.5364209421315773,0.5054220508593927,True,False,2.0,2161000,258
FMODNGJV,New York,NY,Sales,Insurance,0.3169735127498916,0.2556170606147857,0.5631446212933839,0.37857839821935374,True,False,2.0,3714000,303
MKZELJSV,Seattle,WA,Manager,Software,0.36030909646461495,0.5773897610430523,0.3480058945933924,0.4285682507003532,False,True,3.0,7671000,102
PTRHEFXZ,New York,NY,CEO,Hardware,0.48975116167051974,0.37293399230669666,0.24915738510013713,0.3706141796924512,False,True,2.0,8593000,150
BDNRMQVO,Chicago,IL,CEO,Hardware,0.5406279710324794,0.3998747518644153,0.46718494542635697,0.4692292227744172,True,True,2.0,5394000,272
AYXDNLCG,Memphis,TN,Engineer,Hardware,0.41624135687150204,0.5887318660791927,0.5636817533433084,0.5228849920980011,False,True,2.0,5260000,303
VFTLASEX,Austin,TX,,Insurance,0.6802244530039794,0.551165545433282,0.38052908282226305,0.5373063604198415,False,False,3.0,5533000,87
IHFOGPAD,Tulsa,OK,CEO,Healthcare,0.5787362784010877,0.36611716957118035,0.3028977537152671,0.41591706722917837,True,True,2.0,7768000,217
ERPGKLMN,New York,NY,Engineer,Automotive,0.4600182021616385,0.4462182140542804,0.5074349122276982,0.47122377614787236,False,False,3.0,4893000,252
GKVAMOSB,New York,NY,Engineer,Healthcare,0.373704631921063,0.4798940588111404,0.6034245087830997,0.48567439983843436,False,False,2.0,4375000,209
WGRHTBOV,Chicago,IL,CEO,Healthcare,0.4626075196156922,0.4970453301272807,0.4066932149625066,0.4554486882351598,False,True,2.0,6986000,196
CRYZVFGP,Denver,CO,Engineer,Insurance,0.5581966163373834,0.6137554303350052,0.4697115075450042,0.547221184739131,False,False,2.0,4114000,229
ADBLFPCS,Chicago,IL,Owner,Insurance,0.521832617434627,0.6634687127207287,0.394828063464788,0.5267097978733813,True,True,2.0,4863000,174
ZOBIKVJL,New York,NY,Sales,Automotive,0.28352586668491553,0.4475159495670685,0.5540056764916931,0.4283491642478923,True,False,,3847000,261
JNIMZRCL,Freehold,NJ,Owner,Manufacturing,0.7167629098737046,0.5630016225170433,0.504504928140673,0.594756486843807,True,True,1.0,4103000,155
ITWQAGDC,Boston,MA,CEO,Hardware,0.5411616350776434,0.5856489289123299,0.3594824209531361,0.4954309949810365,False,True,2.0,6331000,169
UBCOXTJR,Chicago,IL,Sales,Insurance,0.53833169902838,0.6752511478051193,0.5130699605267331,0.5755509357867441,False,False,2.0,3568000,262
RTWMLPNI,New York,NY,Owner,Healthcare,0.5488119668604059,0.5912322355822062,0.6351770134374205,0.5917404052933442,True,False,2.0,4201000,247
ZPYJUNQI,Austin,TX,Engineer,Insurance,0.5040268344267693,0.6242142858219788,0.4424170402670833,0.5235527201719438,False,True,3.0,5987000,229
UBAQWMRT,Chicago,IL,Engineer,Healthcare,0.5306324371916005,0.5069726014878626,0.5617440638637368,0.5331163675144,False,True,2.0,4368000,163
WFCXTNOU,Los Angeles,CA,CEO,Healthcare,0.6878251138945128,0.6051190015462333,0.37929797008297395,0.5574140285079067,True,True,2.0,7975000,171
ERFYLMGC,Phoenix,AZ,Engineer,Insurance,0.5777463770308922,0.62539196228321,0.5441816085985838,0.582439982637562,False,True,2.0,4738000,326
IYSUAXRC,Las Vegas,NV,Data Scientist,Insurance,0.519669343355599,0.6151078701835933,0.570586162816701,0.5684544587852978,False,False,2.0,3694000,347
IDOYXMGJ,Boston,MA,Owner,Healthcare,0.6623539652850658,0.487942245863938,0.44188747762790953,0.5307278962589711,False,True,2.0,5821000,218
BYVANHSX,Boston,MA,Sales,Healthcare,0.4201834041372586,0.5833803689514054,0.5388450372746671,0.5141362701211104,False,True,2.0,4373000,213
GUYMBEWP,Denver,CO,Owner,Law,0.45747993204876125,0.5541388311042785,0.5821337107395902,0.5312508246308767,True,False,1.0,4327000,275
ZUMSGYHO,Seattle,WA,Engineer,Automotive,0.5165186328723919,0.2656196641546529,0.4208158389123142,0.4009847119797863,False,False,3.0,5981000,94
GFTYLMOS,Chicago,IL,Owner,Software,0.2770556794293183,0.6307081227361869,0.5898162021412533,0.4991933347689195,True,False,2.0,3611000,311
QDZNMTBG,Los Angeles,CA,Engineer,Hardware,0.46792375792885665,0.75148645066688,0.45725299896784743,0.558887735854528,False,False,3.0,5803000,106
ZDJBUMFE,New York,NY,Sales,Software,0.5244304626082572,0.5722977988151262,0.5215533439135409,0.5394272017789747,True,False,2.0,4122000,194
OQTAYEVN,Boston,MA,CMO,Insurance,0.48218070973137217,0.5365373199481035,0.5991688637402014,0.5392956311398924,False,False,2.0,2052000,303
NBRHDSIE,Denver,CO,Engineer,Insurance,0.44335021269832453,0.416260374674253,0.5119007620249654,0.4571704497991809,True,False,3.0,4700000,281
TLRUDJSA,Chicago,IL,CMO,Automotive,0.4845956410548013,0.6451483261576633,0.4483494698516467,0.526031145688037,True,True,2.0,5054000,253
EMQKTJHZ,Denver,CO,,Hardware,0.44597548509940665,0.45463196620252266,0.5563666991212197,0.4856580501410497,False,False,2.0,4937000,275
JDFWYRMU,Chicago,IL,CEO,Automotive,0.31665395570243116,0.5761352182944527,0.36262396428303556,0.4184710460933065,True,True,2.0,5900000,195
HYLZEBWO,Denver,CO,Owner,Automotive,0.4954072806857579,0.7086598248232636,0.3822745805941091,0.528780562034377,False,True,2.0,5974000,147
TZKXVECR,New York,NY,Sales,Healthcare,0.3538672548113617,0.5827528531278883,0.530489108814653,0.48903640558463435,False,False,,5127000,184
RNEFUDYO,Boston,MA,Owner,Law,0.4257746687657674,0.6037636641239363,0.4648571282312372,0.49813182037364695,False,True,,4652000,185
IJDUFLTZ,New York,NY,Manager,Automotive,0.3959154405626848,0.4900049833255466,0.5263084519442337,0.47074295861082166,True,False,2.0,4096000,243
FLPCZHXR,New York,NY,CEO,Finance,0.6209280944699623,0.5468303756652845,0.5514189004657221,0.5730591235336563,False,True,2.0,7435000,270
VXSLPFUJ,Chicago,IL,Manager,Insurance,0.4273386888399026,0.5115211184735986,0.4595177977489526,0.4661258683541513,True,False,2.0,3025000,187
LSWMTYKH,Columbus,OH,Owner,Healthcare,0.4074614935898496,0.2285741400929882,0.5111100330242547,0.3823818889023642,False,False,2.0,6094000,203
ISJHYAEF,Boston,MA,CEO,Healthcare,0.43628699270268806,0.5944071550069456,0.29743859359275304,0.44271091376746224,False,True,2.0,8012000,185
NAKCJYIE,San Jose,CA,Owner,Hardware,0.48113991394103156,0.44505975532925357,0.38221216798130037,0.4361372790838618,True,True,2.0,7373000,131
DNETKFHB,New York,NY,Sales,Insurance,0.34962367326347976,0.6788515809207653,0.5234693185417556,0.5173148575753336,True,False,2.0,3211000,247
HYMCEIJV,Freehold,NJ,Engineer,Automotive,0.48936545133605563,0.4486325197404957,0.5583005636017395,0.498766178226097,False,False,2.0,4369000,316
TQCVXIPO,Austin,TX,Engineer,Manufacturing,0.21456091433039415,0.5495768517842282,0.5097385402064334,0.42462543544035186,True,True,3.0,5476000,236
TGSYHQJO,Chicago,IL,,Finance,0.4497306109674842,0.5357211656165878,0.41613102623143206,0.4671942676051681,False,True,3.0,8154000,180
NIFVBPCX,Boston,MA,Manager,Healthcare,0.502591973832128,0.6695373515317196,0.41669817225811945,0.529609165873989,True,True,3.0,6267000,160
RXMCWDLJ,Kansas City,MO,Manager,Insurance,0.3545315127307248,0.8011780497570214,0.36686102943657994,0.5075235306414421,True,False,3.0,5996000,105
SOVEGUPN,Boston,MA,CEO,Hardware,0.594017109023361,0.5968215599660878,0.2985671441673003,0.49646860438558305,True,True,3.0,7132000,124
VIRQMJKC,Boston,MA,CEO,Finance,0.6299913928891718,0.6092487892389398,0.5435745225611963,0.5942715682297693,True,True,2.0,5965000,264
DHEKLWXQ,New York,NY,CMO,Software,0.5823696618471421,0.5620500770872545,0.34599935234976864,0.4968063637613884,False,True,2.0,6841000,154
BEOPYLMF,Memphis,TN,Sales,Finance,0.532098273919652,0.7043410509259687,0.9166678296948142,0.7177023848468117,False,False,1.0,1878000,402
RXSHPTYK,Denver,CO,Manager,Healthcare,0.762352677422958,0.3404743493796798,0.4086255761758277,0.5038175343261552,False,True,3.0,7166000,133
UVARIMSY,New York,NY,,Healthcare,0.389614488012505,0.5223437486780659,0.5365500416186184,0.4828360927697298,True,True,2.0,5217000,232
OVLSUEIW,New York,NY,Data Scientist,Healthcare,0.5128030778396012,0.39288022378386217,0.5803284744073988,0.49533725867695405,False,True,2.0,5093000,235
XJTKUSZO,Chicago,IL,CMO,Automotive,0.547334159027205,0.3752529067911444,0.40848627259567083,0.44369111280467344,False,False,2.0,5451000,190
STAUYXQB,New York,NY,Owner,Healthcare,0.6514365893013627,0.5692959820819622,0.42012197657861905,0.5469515159873146,True,True,2.0,6795000,176
SWEHZVDO,New York,NY,Owner,Insurance,0.48414917056565576,0.535856473070596,0.5072007052336979,0.5090687829566499,True,False,2.0,3710000,234
FRZQEWVU,San Jose,CA,Engineer,Healthcare,0.3743818115769589,0.6661404890589102,0.7706972474228639,0.603739849352911,False,False,2.0,3070000,314
NOMPTQLU,Los Angeles,CA,CMO,Automotive,0.5743346000131203,0.5110011091875276,0.4051792934451129,0.4968383342152536,True,True,2.0,6028000,159
BLJXWRME,New York,NY,Owner,Software,0.4950196865633677,0.6330370654485893,0.47731989263419483,0.5351255482153839,False,True,2.0,4612000,194
EGIWMSHF,Chicago,IL,CEO,Healthcare,0.41850532133991264,0.6196751737991588,0.40650987029748653,0.4815634551455193,True,True,2.0,6987000,211
GWUCQXKD,New York,NY,Engineer,Insurance,0.42934770826479574,0.6288260400420009,0.48738467476541064,0.5151861410240691,True,False,3.0,4273000,239
RNVFMJKI,Denver,CO,Engineer,Insurance,0.5471257811235167,0.24124876796940137,0.46618246776764044,0.4181856722868528,False,False,2.0,4394000,189
GLWEVTZO,Freehold,NJ,Engineer,Manufacturing,0.601630120927568,0.4266773936984352,0.5251323657932532,0.5178132934730855,True,False,2.0,4222000,176
INUGOVSP,New York,NY,Sales,Hardware,0.6434714128569383,0.5346327446065675,0.6344948799571649,0.6041996791402237,True,False,2.0,3966000,353
MPIHJKGN,Chicago,IL,Sales,Software,0.42528765003478414,0.4013175240524137,0.4214749142347351,0.41602669610731097,True,True,2.0,5260000,184
ZORUQJMT,Freehold,NJ,Engineer,Law,0.6326714361069856,0.6607632425515322,0.5295363931811549,0.6076570239465575,False,False,2.0,4240000,135
XLCUJMNQ,Denver,CO,Sales,Software,0.4955543618458601,0.3426384459178703,0.5242332327366144,0.45414201350011485,False,False,2.0,4677000,259
TGXRBDJN,Chicago,IL,Manager,Insurance,0.5882037487885847,0.5057668806871841,0.6256321405357519,0.5732009233371737,False,False,2.0,2125000,364
QTBVOICA,Kansas City,MO,CMO,Hardware,0.3917603762440456,0.6868920618787835,0.3293519820322056,0.46933480671834493,False,True,3.0,7906000,117
XFKTIUCD,Freehold,NJ,Data Scientist,Service,0.36313779050672945,0.4061125932290748,0.6232108221746943,0.46415373530349946,True,False,2.0,4416000,356
SRFYXWVH,Boston,MA,CEO,Insurance,0.6111610365960302,0.42246668785457664,0.31227002118478175,0.44863258187846283,False,True,2.0,5711000,177
UDXVSYTO,Memphis,TN,,Law,0.31817241943861946,0.5381742810928263,0.4729811700457834,0.4431092901924097,False,True,3.0,6708000,204
UQNODBEL,New York,NY,Sales,Software,0.4882653838909421,0.28885318004710825,0.5399287857350319,0.4390157832243607,False,False,3.0,4814000,269
TSQMAZRB,New York,NY,Engineer,Insurance,0.6267525167522154,0.42867551817515437,0.5580701058691888,0.5378327135988529,True,False,2.0,3187000,291
AOBLMYKD,San Diego,CA,Engineer,Healthcare,0.6537279494589531,0.7811322098380672,0.6837950633630699,0.7062184075533634,False,False,2.0,3346000,224
NBLSHVGR,Chicago,IL,CMO,Automotive,0.45165483835999637,0.5069452063131833,0.6041276736942198,0.5209092394557998,True,False,2.0,2853000,300
DFMVEKGR,San Diego,CA,Owner,Healthcare,0.44224801427953087,0.5440020450489137,0.6698417538687231,0.5520306043990559,False,False,2.0,4545000,323
XCKYDSLA,San Jose,CA,CEO,Healthcare,0.3642985335423038,0.5529856233726173,0.44276990655988796,0.45335135449160296,False,True,2.0,7197000,213
XGLUHBQP,Denver,CO,Engineer,Insurance,0.20198750131167836,0.5851122091508745,0.5751698631716621,0.45408985787807166,True,False,2.0,3481000,332
VTZUNQDA,Las Vegas,NV,Sales,Software,0.7889206124339734,0.5326116809264103,0.553558932689187,0.6250304086831903,True,False,2.0,4636000,283
CRXZBLFJ,Tulsa,OK,Data Scientist,Law,0.40688943165391206,0.6443752208531563,0.5604546101141082,0.5372397542070589,True,False,3.0,2904000,180
WRKXFQSU,Boston,MA,CMO,Healthcare,0.6132089766600365,0.5303034271410143,0.5299743949265387,0.5578289329091966,False,True,2.0,5310000,256
OANVKXIF,Denver,CO,Data Scientist,Insurance,0.5514033071453064,0.5066304664332324,0.5484163383928259,0.5354833706571216,False,False,3.0,3811000,358
JBQZAGVL,New York,NY,Data Scientist,Healthcare,0.675915481147692,0.3985814808445216,0.5163650845268525,0.5302873488396886,True,True,2.0,4802000,118
RUXCMZEY,Phoenix,AZ,CMO,Hardware,0.41882564721282256,0.1867676037987807,0.5219125244068977,0.37583525847283367,True,False,2.0,5054000,243
VBJKDHGY,Chicago,IL,Manager,Insurance,0.5027350266176697,0.5644194276882418,0.29515747904757117,0.4541039777844942,True,True,2.0,5892000,100
KMUZOHXE,San Jose,CA,Sales,Healthcare,0.562903575876258,0.5146837307710903,0.5887339186440226,0.555440408430457,False,False,2.0,5432000,205
PXKJZDLV,Las Vegas,NV,Engineer,Automotive,0.49838166013693663,0.5234188685102141,0.5604283653028603,0.5274096313166704,True,False,2.0,4565000,309
XNJGQKMS,Denver,CO,Sales,Insurance,0.38770321373534655,0.4988120492077212,0.516585746623346,0.46770033652213794,False,False,2.0,4427000,277
BOAWDPGC,New York,NY,Manager,Insurance,0.4399853720792495,0.6377231914890277,0.5451406666691272,0.540949743412468,True,False,2.0,3656000,291
SKQDIZBU,Austin,TX,Data Scientist,Insurance,0.37976542701626703,0.7600824662980998,0.3953280589909385,0.5117253174351019,False,True,3.0,5476000,182
QWYABCIK,Boston,MA,CEO,Healthcare,0.38304863020106333,0.42730118953800517,0.3798472500376915,0.39673235659225337,True,True,2.0,7142000,193
FSOZWIKU,New York,NY,CMO,Healthcare,0.7668458161363655,0.30464182851978727,0.5049400692962811,0.5254759046508113,False,True,2.0,5945000,228
WGCKYZVE,Chicago,IL,Sales,Law,0.586504868950056,0.39389643080429865,0.4233782472178909,0.4679265156574152,False,True,2.0,5858000,169
ADRIZCPB,New York,NY,CMO,Insurance,0.4126595330787034,0.525342596152684,0.37638848185515716,0.4381302036955148,False,True,1.0,5049000,161
XBMILFCD,San Diego,CA,Data Scientist,Automotive,0.6840917177519141,0.37585481726782766,0.5335641224257451,0.5311702191484956,True,True,2.0,5167000,283
TFZANXIV,New York,NY,Manager,Healthcare,0.5666657767723944,0.5752513952591083,0.5206013358727795,0.5541728359680941,False,True,2.0,5089000,215
LAETUPOM,Chicago,IL,Engineer,Healthcare,0.39297443043798713,0.37000340242165,0.5729732110080109,0.4453170146225493,True,True,2.0,4326000,195
LXQIUZYV,Los Angeles,CA,CMO,Healthcare,0.4291276819929537,0.4064246016151954,0.6724869332726643,0.5026797389602712,True,False,2.0,5316000,409
XEJBDKOP,Chicago,IL,,Healthcare,0.6511037191978479,0.5431327661024105,0.5994436471205007,0.5978933774735863,False,False,1.0,4039000,275
LEAVOIMX,Chicago,IL,Sales,Insurance,0.6713061144112564,0.5222858640201347,0.5634905461848494,0.5856941748720802,True,False,2.0,3212000,320
OLIGAPTX,Boston,MA,Sales,Healthcare,0.5535116362934263,0.43677468602307457,0.5097346549303401,0.5000069924156136,False,False,3.0,4668000,176
PWCNXJFA,Los Angeles,CA,CMO,Healthcare,0.4515755240760031,0.4942595351196965,0.4873709183402318,0.4777353258453105,False,True,2.0,6197000,201
HMSVWTBP,Denver,CO,Sales,Hardware,0.41800330247129236,0.49891333630024975,0.5242395198366061,0.4803853862027161,True,False,2.0,4969000,221
AWMTPFYC,New York,NY,Owner,Software,0.384781804674619,0.5350376044413985,0.45773542414581125,0.4591849444206096,True,False,2.0,4946000,168
MJQXFDAG,Denver,CO,Data Scientist,Healthcare,0.5785028335554301,0.45688593373618364,0.6176665659227821,0.5510184444047986,True,True,2.0,4829000,222
UNXHPQKZ,New York,NY,Data Scientist,Manufacturing,0.5436133829692711,0.6114803880281212,0.5587697242989762,0.5712878317654562,True,False,2.0,3242000,172
RCMZEQIH,New York,NY,Engineer,Healthcare,0.5459977288677722,0.5158524907368446,0.48862319996599857,0.5168244731902051,True,True,1.0,4886000,129
XGZMRKWE,Denver,CO,Owner,Automotive,0.34020655112207,0.3635450621823594,0.5074225196485916,0.4037247109843403,True,False,2.0,4320000,245
EJZRBTXU,New York,NY,Data Scientist,Insurance,0.3774955473104812,0.46672998226512324,0.5933923445926074,0.4792059580560706,False,False,2.0,3531000,355
BRUJLSAE,Seattle,WA,Sales,Hardware,0.4299603623052129,0.4177998242545289,0.47719437282907773,0.44165151979627315,True,True,2.0,6087000,172
LBXIHPNC,New York,NY,Owner,Law,0.5605979238822666,0.5281274276853054,0.5977936608119182,0.5621730041264967,True,False,2.0,4422000,313
OTWZPEQJ,Memphis,TN,Data Scientist,Insurance,0.6543491198166212,0.3931755944073359,0.45703071886966823,0.501518477697875,True,True,3.0,5732000,244
KZUSYREQ,Boston,MA,CMO,Healthcare,0.4864676652035837,0.6885506517545159,0.33774435450520335,0.504254223821101,False,True,3.0,7310000,146
QCLNJKUZ,Austin,TX,Engineer,Law,0.5936175223894723,0.44157688746840595,0.6325527490016838,0.555915719619854,True,False,2.0,4896000,357
VCUOBAWQ,Chicago,IL,Owner,Software,0.4278312680402237,0.560436771533075,0.6463271937802526,0.5448650777845171,False,False,2.0,2717000,354
EMURABOV,Chicago,IL,Owner,Software,0.6581828295388316,0.4843012375431944,0.5584955954760104,0.5669932208526788,True,False,1.0,2892000,189
KLFTYQUC,Columbus,OH,Data Scientist,Law,0.5058116581863432,0.7007250961993092,0.5410649083116703,0.5825338875657743,True,True,2.0,4379000,149
OYBSGNJD,Las Vegas,NV,Data Scientist,Healthcare,0.4604774585836242,0.33595962423334647,0.5786703229821883,0.45836913526638634,True,True,2.0,4854000,199
FWHEOMAD,Phoenix,AZ,CEO,Insurance,0.47193967408710275,0.6013420532626033,0.19462186109565488,0.422634529481787,True,True,2.0,8894000,98
FVXDCAIM,Austin,TX,Engineer,Automotive,0.504935191752065,0.42634612133085553,0.4263896554066078,0.4525569894965094,False,True,3.0,6178000,179
AOJSNIGE,New York,NY,CMO,Software,0.44748174750644837,0.44298961603660103,0.4737229894075224,0.4547314509835239,True,True,2.0,4853000,230
OCQGJSWN,Phoenix,AZ,Engineer,Law,0.48969922943586697,0.535499052923589,0.5610885983408899,0.528762293566782,True,False,3.0,5191000,269
OCJKSGIL,Columbus,OH,Engineer,Automotive,0.5175619527070018,0.4142662839893936,0.49715290617851077,0.47632704762496875,False,False,3.0,5113000,234
ZSPJHLNU,New York,NY,CEO,Healthcare,0.2748712121480841,0.5861863086494612,0.398691883174521,0.41991646799068877,False,True,2.0,8438000,232
ESLJHYXR,New York,NY,Manager,Hardware,0.6252145736552436,0.4310091385907241,0.4454406474298427,0.5005547865586034,True,True,2.0,5594000,167
UPIVJQZR,Las Vegas,NV,Engineer,Healthcare,0.40553852074914043,0.3691114132037643,0.554496537218157,0.4430488237236872,False,True,2.0,4418000,169
QOZRAJGU,Memphis,TN,Data Scientist,Automotive,0.5147705679357795,0.3474836878948891,0.47118863001119393,0.44448096194728753,False,True,3.0,5865000,221
INPTDSZQ,San Jose,CA,Data Scientist,Law,0.4323581615565112,0.4655304860274434,0.6026558521532296,0.5001814999123947,False,False,2.0,3344000,102
QHYPERXD,San Diego,CA,Sales,Insurance,0.5981347054317122,0.5431033829399261,0.3839298900421716,0.5083893261379366,True,True,2.0,5666000,135
PBJRAOCY,Denver,CO,Sales,Insurance,0.4489395111163294,0.4867179193534288,0.3693040171317301,0.43498714920049614,False,False,3.0,5859000,108
TDLFNJGP,New York,NY,Sales,Insurance,0.46650220856330626,0.5378245504414743,0.4571762448876258,0.48716766796413546,True,False,2.0,4298000,209
DROFJWZT,New York,NY,CEO,Hardware,0.4316466413929996,0.5612350447058039,0.4670590350690682,0.4866469070559572,False,True,2.0,5669000,263
BAUJIFKY,San Jose,CA,Engineer,Law,0.41617431247631165,0.5906841019622759,0.5936532000002288,0.5335038714796054,False,False,2.0,4521000,184
IOLWUMKD,Memphis,TN,Owner,Healthcare,0.42203509278362256,0.6279527480799387,0.5189384715605766,0.5229754374747126,True,True,2.0,7000000,200
VAPZFXLW,Austin,TX,Manager,Finance,0.6314902483666005,0.6209325824503918,0.7912269746477276,0.6812166018215734,False,False,2.0,3547000,320
PVOTRXMD,Boston,MA,CMO,Hardware,0.3724106323121438,0.46575995008393156,0.6444372004731473,0.49420259428974095,True,False,2.0,2779000,338
YMBTGHUR,New York,NY,Manager,Healthcare,0.5393046742433474,0.47829038645743516,0.4993932627322758,0.5056627744776861,True,True,1.0,4372000,97
EWNSMDPR,Chicago,IL,Owner,Insurance,0.40061823533822355,0.5819996807982442,0.5361791013641121,0.5062656725001933,False,False,2.0,2981000,241
RCPBFLKT,Las Vegas,NV,Owner,Healthcare,0.6117152330319691,0.4103221869948732,0.37605153636820027,0.46602965213168085,True,True,3.0,7529000,126
EDLTQPHC,Chicago,IL,CMO,Software,0.4326581439544821,0.4521551695370724,0.5407235885671468,0.4751789673529004,True,False,2.0,3297000,211
HIOWSJBG,New York,NY,CMO,Healthcare,0.5705424904148733,0.5947399611639083,0.5549012747003497,0.5733945754263771,False,True,1.0,4885000,203
DWNFZOVS,Freehold,NJ,Engineer,Healthcare,0.42951309804453197,0.5034033125869858,0.4958561966415578,0.47625753575769186,True,False,3.0,5483000,151
OKRSWFGE,Phoenix,AZ,Data Scientist,Insurance,0.487143940941856,0.35499129310506183,0.4663468755620446,0.4361607032029875,False,True,3.0,5178000,216
PYKACOTE,Boston,MA,,Healthcare,0.42374649589393,0.49469631853402174,0.566323304471711,0.49492203963322084,True,True,2.0,4546000,234
WZDCHSPV,Chicago,IL,CMO,Healthcare,0.5334763803205104,0.3405877790439873,0.5287598741178064,0.46760801116076806,False,True,1.0,5095000,253
ULNFKZAY,Columbus,OH,Sales,Healthcare,0.6579245011487616,0.6044753312778208,0.6638038887963841,0.6420679070743222,False,False,2.0,3374000,254
ZOHWIPST,Austin,TX,Sales,Hardware,0.43906804867800997,0.5815118401519601,0.44006793684312406,0.48688260855769805,True,True,2.0,6144000,164
UWYBSCZE,New York,NY,,Insurance,0.6340169762656672,0.7675170295645879,0.50095333410521,0.6341624466451551,False,False,2.0,3868000,224
KEOXHDBT,Chicago,IL,Engineer,Software,0.5101934785502727,0.268348353829056,0.42246352764195877,0.40033512000709576,False,True,3.0,5103000,136
YKWGRPIE,Freehold,NJ,Engineer,Insurance,0.4941491743195757,0.4391807126039559,0.48737492541589933,0.47356827077981034,True,True,2.0,4265000,255
GNPHKDZT,Boston,MA,Owner,Law,0.5830919212280327,0.313080700620273,0.44896463518001933,0.4483790856761083,False,True,2.0,5489000,213
HIAGPUZL,New York,NY,CEO,Finance,0.5884936396235524,0.6258568054651087,0.49096265136774664,0.5684376988188026,False,True,2.0,7077000,225
RCEWITYJ,New York,NY,Sales,Insurance,0.48368330424938744,0.6025575010142844,0.4916573037138076,0.5259660363258264,False,False,2.0,4358000,246
XOPSVZNE,Los Angeles,CA,CMO,Finance,0.4081352722711513,0.5071585468488052,0.6562381783412995,0.523843999153752,True,False,2.0,6093000,262
OUGTYHID,New York,NY,Engineer,Insurance,0.36888978587445254,0.7451191590130353,0.5567980187188228,0.5569356545354368,True,False,3.0,4131000,292
UVXGRFNW,Denver,CO,Manager,Law,0.655005630466341,0.518868791206877,0.5394932068307093,0.5711225428346424,False,False,2.0,4734000,223
KUDQBANX,New York,NY,Owner,Finance,0.4577575826951761,0.4455424516821809,0.5594221023977021,0.4875740455916863,True,True,,5862000,248
WGPFHERA,San Diego,CA,Owner,Healthcare,0.34807012898425777,0.5940219296518158,0.7413597393024048,0.5611505993128261,True,False,2.0,3625000,333
BOCJTZUR,Boston,MA,CEO,Finance,0.4289689758930189,0.4310904638674031,0.5035957157891213,0.45455171851651444,True,True,2.0,7333000,273
LDBXQIYO,Chicago,IL,Sales,Healthcare,0.4378760295128104,0.45223710327505867,0.5218855705923405,0.4706662344600699,False,True,2.0,5344000,239
ZVGHLBSC,New York,NY,CMO,Insurance,0.6975106011020236,0.4162755118527426,0.40158929491654793,0.5051251359571047,True,True,2.0,5392000,240
YNEQFPSI,Boston,MA,,Healthcare,0.4784779912923366,0.566132553882626,0.44687380279716427,0.4971614493240423,True,True,2.0,5616000,210
KHSRNJAP,New York,NY,Engineer,Software,0.6249459606907104,0.45312965341484596,0.46458335470514467,0.5142196562702336,True,True,2.0,4808000,183
VTNCFYGZ,Austin,TX,CEO,Insurance,0.5081183130437656,0.6569861830467081,0.13686947090540696,0.43399132233196025,False,True,3.0,8586000,14
EAFZHTSY,Denver,CO,Engineer,Insurance,0.6681899683939302,0.2371517200648517,0.5172437808312198,0.4741951564300006,True,False,2.0,3853000,294
LMNFXTYE,Boston,MA,CEO,Insurance,0.6341931354838858,0.42086041669607677,0.4784704458845596,0.5111746660215074,False,True,1.0,4148000,408
HDCRYIPO,New York,NY,CMO,Healthcare,0.5811331519886102,0.4132218751453456,0.42765267135468826,0.47400256616288133,False,True,2.0,7086000,185
NGUJPRZW,San Jose,CA,,Software,0.44327572318241115,0.7210599112218137,0.5186746812784104,0.5610034385608784,True,True,3.0,6115000,278
ZNDYCPQU,New York,NY,CEO,Software,0.4136931599225625,0.3327938671455558,0.49688233846866375,0.4144564551789274,True,False,2.0,5252000,307
